,birth_year,region,health,general_happy,past_week_happy,see_friends,see_relatives,income,work_hours,job_satisfaction,weekend_internet,weekday_internet,use_twitter,internet_per_week
829,1965.0,E. nor. central,Fair,Pretty happy,,Sev times a year,Once a month,37499.0,,,,,,
830,1950.0,E. nor. central,Excellent,Pretty happy,Some of the time,,,67499.0,,Mod. satisfied,0.0,0.0,No,0.0
831,1962.0,E. nor. central,Excellent,Very happy,Most of the time,,,159999.0,,Very satisfied,1.0,2.0,No,12.0
832,1948.0,E. nor. central,Good,Pretty happy,,Sev times a mnth,Sev times a week,,,,,,,
833,1958.0,E. nor. central,Good,Not too happy,Most of the time,,,170000.0,,Very satisfied,1.0,6.0,No,32.0
834,1969.0,E. nor. central,,Pretty happy,,Sev times a year,Almost daily,170000.0,,Very satisfied,1.0,1.0,Yes,7.0
835,1983.0,E. nor. central,Excellent,Very happy,,Sev times a mnth,Sev times a week,67499.0,,Very satisfied,,,,
836,1950.0,E. nor. central,Excellent,Very happy,All or almost all of the time,,,,,Very satisfied,,,No,
837,1989.0,E. nor. central,Good,Pretty happy,Most of the time,,,27499.0,,Mod. satisfied,1.0,2.0,No,12.0
838,1962.0,E. nor. central,,Pretty happy,,Sev times a week,Sev times a year,16249.0,,,,,,
839,1963.0,E. nor. central,Good,Pretty happy,,Sev times a week,Sev times a year,99999.0,,,,,,
840,1962.0,E. nor. central,Good,Pretty happy,Most of the time,,,21249.0,,Very satisfied,4.0,4.0,No,28.0
841,1965.0,E. nor. central,,Pretty happy,,Sev times a year,Sev times a week,6499.0,,Mod. satisfied,,,,
842,1949.0,E. nor. central,Fair,Not too happy,Some of the time,,,,,,2.0,2.0,Yes,14.0
843,1949.0,E. nor. central,,Pretty happy,,Sev times a mnth,Once a month,7499.0,,Very satisfied,0.0,0.0,No,0.0
844,1951.0,E. nor. central,Good,Not too happy,,Once a year,Once a month,,,,,,,
845,1993.0,E. nor. central,,Pretty happy,,Sev times a week,Sev times a week,,,Mod. satisfied,2.0,1.0,Yes,9.0
846,1989.0,E. nor. central,Good,Pretty happy,,Sev times a mnth,Sev times a mnth,32499.0,,Very satisfied,,,,
847,1988.0,E. nor. central,Fair,Pretty happy,Some of the time,,,,,Very satisfied,,,No,
848,1982.0,E. nor. central,,Pretty happy,,Once a month,Sev times a week,44999.0,,A little dissat,1.0,3.0,No,17.0
849,1989.0,E. nor. central,Excellent,Pretty happy,,Once a month,Sev times a week,8999.0,,Mod. satisfied,,,,
850,1956.0,E. nor. central,Good,Pretty happy,,Sev times a mnth,Almost daily,,,,,,,
851,1990.0,E. nor. central,,Not too happy,,Sev times a week,Sev times a week,44999.0,,Mod. satisfied,3.0,2.0,Yes,16.0
852,1942.0,E. nor. central,Good,Pretty happy,,Once a month,Once a month,,,,,,,
853,1972.0,E. nor. central,Excellent,Very happy,Most of the time,,,1000.0,,Very satisfied,,,,
854,1985.0,E. nor. central,,Pretty happy,,Sev times a year,Sev times a mnth,44999.0,,Mod. satisfied,2.0,2.0,No,14.0
855,1953.0,E. nor. central,Good,Very happy,Most of the time,,,,,,0.0,0.0,Yes,0.0
856,1944.0,E. nor. central,Good,Pretty happy,,Sev times a week,Sev times a week,,,,,,,
857,1991.0,E. nor. central,Fair,Pretty happy,Most of the time,,,,,A little dissat,12.0,12.0,Yes,84.0
858,1981.0,Pacific,Fair,Very happy,,Once a month,Sev times a mnth,37499.0,,,,,,
859,1960.0,Pacific,Fair,Very happy,Most of the time,,,,,Mod. satisfied,3.0,3.0,No,21.0
860,1996.0,Pacific,,Pretty happy,,Once a month,Almost daily,,,,2.0,3.0,No,19.0
861,1941.0,Pacific,Fair,Pretty happy,,Almost daily,Once a month,,,,,,,
862,1973.0,Pacific,Good,Very happy,All or almost all of the time,,,139999.0,,Very satisfied,3.0,1.0,No,11.0
863,1988.0,Pacific,,Pretty happy,,Almost daily,Almost daily,5499.0,,Mod. satisfied,3.0,3.0,Yes,21.0
864,1948.0,Pacific,Good,Pretty happy,,Never,Once a month,,,,,,,
865,1955.0,Pacific,Good,Pretty happy,Most of the time,,,44999.0,,Mod. satisfied,,,,
866,1970.0,Pacific,Good,Not too happy,,Once a month,Once a month,32499.0,,A little dissat,,,,
867,1963.0,Pacific,Excellent,Pretty happy,Most of the time,,,67499.0,,Very satisfied,1.0,1.0,No,7.0
868,1937.0,Pacific,,Not too happy,,Never,Sev times a week,,,,,,,
869,1981.0,Pacific,Good,Pretty happy,Most of the time,,,37499.0,,Mod. satisfied,4.0,8.0,No,48.0
870,1946.0,Pacific,,Pretty happy,,Sev times a mnth,Sev times a week,,,,,,No,
871,1957.0,Pacific,,Not too happy,,Sev times a mnth,Once a month,,,,4.0,3.0,No,23.0
872,1962.0,Pacific,,,,,,,,,,,,
873,1969.0,Pacific,Fair,Pretty happy,All or almost all of the time,,,,,,2.0,2.0,No,14.0
874,1994.0,Pacific,,Not too happy,,Almost daily,Sev times a year,23749.0,,Very dissatisfied,,,,
875,1951.0,Pacific,,Pretty happy,,Once a year,Sev times a year,,,,,,,
876,1935.0,Pacific,Fair,Not too happy,Some of the time,,,,,,,,,
877,1942.0,Pacific,,Pretty happy,,Sev times a mnth,Sev times a mnth,,,,2.0,3.0,No,19.0
878,1939.0,Pacific,Good,Very happy,,Once a month,Sev times a mnth,,,,,,,
879,1994.0,Pacific,,Pretty happy,,Almost daily,Sev times a week,27499.0,,A little dissat,,,,
880,1962.0,Pacific,Good,Pretty happy,,Sev times a year,Almost daily,16249.0,,,,,,
881,1968.0,Pacific,,Very happy,,Sev times a year,Once a month,27499.0,,Very satisfied,0.0,0.0,No,0.0
882,1973.0,Pacific,Good,Pretty happy,,Sev times a mnth,Once a month,99999.0,,Mod. satisfied,,,,
883,1989.0,Pacific,Good,Pretty happy,Some of the time,,,27499.0,,Mod. satisfied,1.0,10.0,No,52.0
884,1986.0,Pacific,Fair,Very happy,,Sev times a year,Once a year,170000.0,,Mod. satisfied,,,,
885,1964.0,Pacific,Good,Pretty happy,Some of the time,,,170000.0,40.0,Very satisfied,3.0,6.0,No,36.0
886,1961.0,Pacific,Good,Pretty happy,,Sev times a mnth,Sev times a week,6499.0,,,,,,
887,1976.0,Pacific,Good,Pretty happy,Most of the time,,,170000.0,,Very satisfied,1.0,2.0,Yes,12.0
888,1965.0,Pacific,,Not too happy,,Once a year,Sev times a year,37499.0,,A little dissat,1.0,6.0,No,32.0
889,1995.0,Pacific,Fair,Not too happy,,Sev times a week,Sev times a mnth,8999.0,,Mod. satisfied,,,,
890,1987.0,Pacific,,Very happy,,Sev times a week,Sev times a mnth,21249.0,,Mod. satisfied,1.0,1.0,Yes,7.0
891,1933.0,Pacific,,Pretty happy,,Sev times a mnth,Sev times a week,,,,,,,
892,1935.0,Pacific,Good,Pretty happy,,Sev times a week,Sev times a mnth,,,,,,,
893,1950.0,Pacific,Excellent,Very happy,All or almost all of the time,,,,,,,,No,
894,1944.0,Pacific,,Pretty happy,,Sev times a year,Sev times a year,,,,,,,
895,1938.0,Pacific,Good,Not too happy,,Never,Once a year,,,,,,,
896,1936.0,Pacific,,Very happy,,Once a year,Sev times a year,,,,,,,
897,1956.0,Pacific,,Pretty happy,,Once a year,Sev times a mnth,,,Mod. satisfied,0.0,1.0,No,5.0
898,1992.0,Pacific,,Pretty happy,,Sev times a week,Once a month,18749.0,,Very satisfied,,,No,
899,1935.0,Pacific,,Pretty happy,,Sev times a year,Once a month,21249.0,,Mod. satisfied,,,,
900,1983.0,Pacific,Fair,Not too happy,,Sev times a week,Never,54999.0,,Very satisfied,,,,
901,1927.0,Pacific,,Pretty happy,,Once a month,Once a month,,,,,,,
902,1993.0,Pacific,Good,Pretty happy,,Sev times a mnth,Sev times a mnth,37499.0,,,,,,
903,1994.0,Pacific,Fair,Pretty happy,Some of the time,,,,,Mod. satisfied,4.0,2.0,No,18.0
904,1985.0,Pacific,,Very happy,,Once a month,Sev times a mnth,44999.0,,,2.0,2.0,No,14.0
905,1982.0,Pacific,,Very happy,,Sev times a mnth,Almost daily,,,,2.0,2.0,No,14.0
906,1929.0,Pacific,Good,Pretty happy,,Once a month,Sev times a mnth,,,,,,,
907,1969.0,Pacific,,Pretty happy,,Sev times a mnth,Almost daily,99999.0,,Very satisfied,2.0,2.0,No,14.0
908,1981.0,Pacific,Good,Pretty happy,Most of the time,,,67499.0,,Very satisfied,1.0,1.0,No,7.0
909,1940.0,Pacific,,Pretty happy,,Sev times a week,Sev times a week,,,,,,,
910,1972.0,Mountain,Poor,Pretty happy,Most of the time,,,,,,3.0,2.0,No,16.0
911,1989.0,Mountain,,Pretty happy,,Sev times a week,Almost daily,32499.0,40.0,Mod. satisfied,3.0,2.0,No,16.0
912,1997.0,Mountain,Excellent,Very happy,,Sev times a week,Almost daily,1999.0,,Very satisfied,,,,
913,1977.0,Mountain,,Pretty happy,,Once a year,Sev times a year,,,Very satisfied,,,No,
914,1958.0,Mountain,,Pretty happy,,Sev times a mnth,Sev times a week,,,Very dissatisfied,1.0,6.0,Yes,32.0
915,1974.0,Mountain,Good,Pretty happy,All or almost all of the time,,,37499.0,,Very satisfied,,,,
916,1945.0,Mountain,,Very happy,,Once a month,Once a month,,,Very satisfied,,,,
917,1973.0,Mountain,Good,Pretty happy,,,,,,Very satisfied,4.0,6.0,No,38.0
918,1986.0,Mountain,Good,Very happy,All or almost all of the time,,,32499.0,,Very satisfied,4.0,10.0,Yes,58.0
919,1965.0,Mountain,Excellent,Very happy,,Once a year,Almost daily,44999.0,,,,,,
920,1977.0,Mountain,Good,Not too happy,Some of the time,,,82499.0,,Mod. satisfied,6.0,15.0,No,87.0
921,1989.0,Mountain,,Pretty happy,,Sev times a year,Sev times a week,,,Mod. satisfied,1.0,2.0,No,12.0
922,1950.0,Mountain,Good,Pretty happy,,Sev times a mnth,Sev times a mnth,,,,,,,
923,1956.0,Mountain,,Very happy,,Once a year,Once a year,119999.0,,Mod. satisfied,,,No,
924,1997.0,Mountain,Fair,Not too happy,,Almost daily,Once a month,11249.0,,,,,,
925,1986.0,Mountain,Good,Pretty happy,,Once a year,Sev times a mnth,32499.0,,,,,,
926,1979.0,Mountain,Good,Pretty happy,Most of the time,,,44999.0,,A little dissat,3.0,2.0,No,16.0
927,1966.0,Mountain,Good,Very happy,All or almost all of the time,,,44999.0,,Mod. satisfied,2.0,12.0,No,64.0
928,1981.0,Mountain,Excellent,Very happy,,Once a year,Once a year,3499.0,,,,,,
929,1972.0,Mountain,,Very happy,,Sev times a mnth,Once a month,99999.0,,Very satisfied,1.0,1.0,No,7.0
930,1946.0,Mountain,Good,Pretty happy,Some of the time,,,,,,,,,
931,1996.0,Mountain,,Very happy,,Once a month,Almost daily,,,A little dissat,15.0,6.0,No,60.0
932,1983.0,Mountain,Good,Very happy,Most of the time,,,,,Very dissatisfied,2.0,1.0,No,9.0
933,1965.0,Mountain,Fair,Very happy,,Once a month,Once a month,54999.0,,Very satisfied,,,,
934,1954.0,Mountain,Poor,Very happy,None or almost none of the time,,,,,,,,,
935,1970.0,Mountain,Fair,Pretty happy,,Never,Once a year,,,Mod. satisfied,,,,
936,1969.0,Mountain,Excellent,Not too happy,Most of the time,,,27499.0,,Very satisfied,,,,
937,1960.0,Mountain,Good,Very happy,,Once a month,Sev times a week,54999.0,,Very satisfied,,,,
938,1989.0,Mountain,Excellent,Very happy,,Sev times a week,Sev times a mnth,8999.0,,,,,,
939,1989.0,Mountain,Excellent,Pretty happy,,Sev times a mnth,Sev times a week,27499.0,,,,,,
940,1976.0,Mountain,Excellent,Pretty happy,,Sev times a year,Sev times a year,54999.0,,Very satisfied,,,,
941,1984.0,Mountain,,Pretty happy,,Once a month,Sev times a week,,,Very satisfied,,,,
942,1953.0,Mountain,Excellent,Very happy,Most of the time,,,119999.0,,,1.0,1.0,No,7.0
943,1978.0,Mountain,,Very happy,,Sev times a year,Once a month,44999.0,,Mod. satisfied,,,No,
944,1981.0,Mountain,Fair,Pretty happy,Some of the time,,,1999.0,,Mod. satisfied,,,,
945,1937.0,Mountain,Fair,Very happy,,Once a month,Sev times a mnth,,,,,,,
946,1969.0,Mountain,Fair,Very happy,Most of the time,,,,,,,,,
947,1973.0,Mountain,Good,Very happy,Most of the time,,,37499.0,,Very satisfied,1.0,1.0,No,7.0
948,1972.0,Mountain,Good,Pretty happy,,Sev times a week,Sev times a week,,,,,,,
949,1982.0,Mountain,,Very happy,,Sev times a week,Almost daily,,,Very satisfied,,,,
950,1973.0,Mountain,Fair,Very happy,Some of the time,,,1999.0,,Mod. satisfied,,,,
951,1988.0,W. nor. central,Excellent,Very happy,,Once a month,Once a month,,,,,,,
952,1972.0,W. nor. central,Excellent,Not too happy,All or almost all of the time,,,,,Mod. satisfied,,,No,
953,1962.0,W. nor. central,Good,Very happy,,Once a month,Sev times a mnth,27499.0,,Very satisfied,,,,
954,1937.0,W. nor. central,Good,Pretty happy,Most of the time,,,,,,,,,
955,1957.0,W. nor. central,,Pretty happy,,Sev times a mnth,Sev times a week,,,,,,,
956,1988.0,W. nor. central,Poor,Not too happy,,Never,Almost daily,16249.0,,,,,,
957,1964.0,W. nor. central,Good,Pretty happy,All or almost all of the time,,,,,A little dissat,,,No,
958,1953.0,W. nor. central,,Pretty happy,,Never,Never,,,Very satisfied,,,,
959,1986.0,W. nor. central,Excellent,Pretty happy,,Almost daily,Once a month,,,,,,,
960,1992.0,W. nor. central,Good,Not too happy,Some of the time,,,,,,,,,
961,1987.0,W. nor. central,Good,Pretty happy,,Sev times a mnth,Almost daily,27499.0,,,,,,
962,1970.0,W. nor. central,,Very happy,,Sev times a week,Sev times a week,44999.0,,Very satisfied,,,,
963,1943.0,W. nor. central,Excellent,Pretty happy,,Sev times a mnth,Once a month,1999.0,,Mod. satisfied,,,,
964,1959.0,W. nor. central,Fair,Pretty happy,Some of the time,,,32499.0,,,,,,
965,1996.0,W. nor. central,,Pretty happy,,Sev times a week,Sev times a week,6499.0,,A little dissat,,,,
966,1965.0,W. nor. central,Good,Pretty happy,,Once a month,Sev times a week,,,,,,,
967,1973.0,W. nor. central,,Very happy,,Once a month,Sev times a week,16249.0,,Mod. satisfied,,,,
968,1951.0,W. nor. central,Excellent,Pretty happy,Most of the time,,,82499.0,,Very satisfied,0.0,1.0,Yes,5.0
969,1988.0,W. nor. central,Fair,Pretty happy,,Once a month,Sev times a year,5499.0,,,,,,
970,1991.0,W. nor. central,Excellent,Not too happy,All or almost all of the time,,,,,Mod. satisfied,,,,
971,1976.0,W. nor. central,Fair,Not too happy,Most of the time,,,,,Mod. satisfied,,,,
972,1960.0,W. nor. central,Fair,Pretty happy,,Sev times a mnth,Sev times a mnth,,,,,,,
973,1982.0,W. nor. central,,Not too happy,,Sev times a year,Sev times a year,,,Mod. satisfied,0.0,0.0,Yes,0.0
974,1989.0,W. nor. central,Excellent,Not too happy,,Almost daily,Sev times a year,3499.0,,Very satisfied,,,,
975,1957.0,W. nor. central,Good,Pretty happy,All or almost all of the time,,,54999.0,,Very satisfied,2.0,2.0,No,14.0
976,1991.0,E. nor. central,,Pretty happy,,Sev times a year,Sev times a week,,,Very satisfied,4.0,8.0,No,48.0
977,1960.0,E. nor. central,Good,Very happy,,Sev times a year,Once a year,4499.0,,,,,,
978,1955.0,E. nor. central,Good,Very happy,,Sev times a mnth,Sev times a mnth,,,Mod. satisfied,,,,
979,1960.0,E. nor. central,Good,Very happy,,Sev times a mnth,Sev times a mnth,27499.0,,,,,,
980,1970.0,Pacific,,Very happy,,Sev times a week,Never,16249.0,,Very satisfied,,,,
981,1981.0,Pacific,Excellent,Very happy,All or almost all of the time,,,,,Very satisfied,0.0,2.0,No,10.0
982,1985.0,Pacific,,Pretty happy,,Once a month,Almost daily,21249.0,,Very satisfied,15.0,10.0,No,80.0
983,1959.0,Pacific,Poor,Pretty happy,Some of the time,,,,,A little dissat,,,,
984,1966.0,Pacific,Good,Pretty happy,,Sev times a week,Once a year,99999.0,,Very satisfied,,,,
985,1991.0,Pacific,Excellent,Pretty happy,Some of the time,,,23749.0,,Very satisfied,,,No,
986,1957.0,Pacific,Good,Not too happy,Some of the time,,,13749.0,,Very satisfied,1.0,2.0,No,12.0
987,1943.0,Pacific,Fair,Very happy,Most of the time,,,,,,2.0,2.0,No,14.0
988,1956.0,Pacific,Excellent,Very happy,,Never,Sev times a year,44999.0,,,,,,
989,1950.0,Pacific,,Pretty happy,,Once a month,Sev times a week,,,,,,,
990,1932.0,Pacific,Fair,Very happy,Most of the time,,,,,,,,,
991,1959.0,Pacific,Good,Pretty happy,,Once a month,Once a month,11249.0,,,,,,
992,1948.0,Pacific,,Pretty happy,,Once a year,Sev times a week,,,,,,,
993,1981.0,Pacific,Fair,Pretty happy,,Once a month,Once a month,37499.0,,Very satisfied,,,,
994,1988.0,Pacific,Good,Pretty happy,None or almost none of the time,,,,,Mod. satisfied,2.0,1.0,No,9.0
995,1981.0,Pacific,,Pretty happy,,Once a month,Sev times a year,,,A little dissat,,,Yes,
996,1974.0,Pacific,Excellent,Very happy,,Sev times a mnth,Sev times a year,139999.0,,,,,,
997,1978.0,Mountain,Excellent,Pretty happy,,Sev times a mnth,Sev times a week,18749.0,,Mod. satisfied,,,,
998,1947.0,Mountain,Fair,Very happy,Some of the time,,,54999.0,,Very satisfied,,,,
999,1948.0,Mountain,Good,Pretty happy,,Once a year,Sev times a year,,,,,,,
1000,1972.0,Mountain,Good,Very happy,All or almost all of the time,,,37499.0,,Very satisfied,4.0,2.0,No,18.0
1001,1949.0,Mountain,Good,Pretty happy,,Sev times a year,Once a month,,,,,,,
1002,1988.0,Mountain,,Pretty happy,,Once a month,Almost daily,3499.0,,Mod. satisfied,0.0,0.0,No,0.0
1003,1971.0,Mountain,Good,Pretty happy,,Once a month,Sev times a week,67499.0,,Mod. satisfied,,,,
1004,1954.0,Mountain,,Not too happy,,Sev times a week,Sev times a year,,,Very satisfied,1.0,1.0,No,7.0
1005,1948.0,Mountain,Good,Pretty happy,,Sev times a year,Almost daily,,,,,,,
1006,1982.0,Mountain,Good,Very happy,All or almost all of the time,,,54999.0,,Mod. satisfied,1.0,1.0,No,7.0
1007,1984.0,Mountain,,Pretty happy,,Sev times a year,Sev times a week,54999.0,,A little dissat,20.0,20.0,Yes,140.0
1008,1992.0,Mountain,Excellent,Very happy,,Sev times a week,Sev times a week,32499.0,,Very satisfied,,,,
1009,1985.0,Mountain,,Pretty happy,,Once a year,Sev times a mnth,44999.0,65.0,Very satisfied,2.0,1.0,No,9.0
1010,1984.0,Mountain,Excellent,Very happy,,Sev times a year,Sev times a mnth,44999.0,,,,,,
1011,1994.0,Mountain,Fair,Pretty happy,Most of the time,,,18749.0,,Mod. satisfied,2.0,2.0,No,14.0
1012,1991.0,Mountain,,Pretty happy,,Sev times a week,Sev times a week,7499.0,,A little dissat,1.0,1.0,No,7.0
1013,1982.0,Mountain,,Pretty happy,,Once a year,Once a year,16249.0,8.0,Mod. satisfied,,,,
1014,1981.0,Mountain,Fair,Not too happy,Most of the time,,,1000.0,,Mod. satisfied,1.0,2.0,No,12.0
1015,1956.0,Mountain,,Very happy,,Never,Once a month,44999.0,,Very satisfied,2.0,2.0,No,14.0
1016,1952.0,Mountain,Excellent,Pretty happy,,Once a month,Once a year,67499.0,,Mod. satisfied,,,,
1017,1990.0,Mountain,Excellent,Very happy,All or almost all of the time,,,32499.0,,Very satisfied,15.0,10.0,Yes,80.0
1018,1986.0,Mountain,,Not too happy,,Sev times a mnth,Almost daily,21249.0,,A little dissat,24.0,13.0,No,113.0
1019,1953.0,Mountain,Good,Pretty happy,Some of the time,,,67499.0,,Mod. satisfied,,,No,
1020,1970.0,Mountain,,Pretty happy,,Sev times a year,Sev times a year,,,Very satisfied,1.0,2.0,No,12.0
1021,1992.0,Mountain,,Not too happy,,Sev times a mnth,Sev times a week,4499.0,,Very dissatisfied,20.0,20.0,No,140.0
1022,1984.0,Mountain,Fair,Pretty happy,,Once a month,Never,1999.0,,,,,,
1023,1955.0,Mountain,Excellent,Pretty happy,Most of the time,,,16249.0,,Mod. satisfied,4.0,4.0,No,28.0
1024,1959.0,Mountain,,Very happy,,Sev times a mnth,Sev times a week,82499.0,,Very satisfied,1.0,0.0,No,2.0
1025,1976.0,Mountain,Fair,Not too happy,,Sev times a mnth,Once a year,67499.0,,Very dissatisfied,,,,
1026,1974.0,Mountain,,Pretty happy,,Sev times a year,Almost daily,21249.0,,Very satisfied,8.0,3.0,No,31.0
1027,1952.0,Mountain,Good,Pretty happy,,Once a year,Sev times a year,32499.0,,,,,,
1028,1966.0,Mountain,,Not too happy,,Once a year,Once a year,,,Very dissatisfied,5.0,5.0,Yes,35.0
1029,1975.0,Mountain,Excellent,Very happy,Most of the time,,,99999.0,,Very satisfied,0.0,2.0,No,10.0
1030,1958.0,Mountain,,Very happy,,Once a month,Sev times a year,8999.0,,Very satisfied,,,No,
1031,1945.0,Mountain,,Pretty happy,,Sev times a week,Sev times a mnth,,,,,,No,
1032,1958.0,Mountain,,Pretty happy,,Once a month,Sev times a mnth,119999.0,,Mod. satisfied,1.0,1.0,Yes,7.0
1033,1961.0,Mountain,Good,Pretty happy,,Once a month,Once a month,82499.0,,,,,,
1034,1951.0,Mountain,Good,Very happy,Most of the time,,,67499.0,,Mod. satisfied,,,,
1035,1989.0,Mountain,,Very happy,,Sev times a week,Never,159999.0,,Very satisfied,15.0,24.0,No,150.0
1036,1973.0,Mountain,Good,Pretty happy,Most of the time,,,13749.0,,Mod. satisfied,1.0,1.0,No,7.0
1037,1987.0,Mountain,,Very happy,,Sev times a week,Sev times a mnth,16249.0,,Very satisfied,3.0,4.0,No,26.0
1038,1960.0,Mountain,Excellent,Very happy,,Once a month,Almost daily,27499.0,,Mod. satisfied,,,,
1039,1949.0,Mountain,Fair,Pretty happy,,Sev times a year,Sev times a year,,,,,,,
1040,1995.0,Mountain,,Pretty happy,,Sev times a mnth,Sev times a mnth,,,Mod. satisfied,3.0,1.0,Yes,11.0
1041,1947.0,Mountain,Excellent,Not too happy,,Sev times a mnth,Sev times a mnth,32499.0,,Very satisfied,,,,
1042,1954.0,E. nor. central,,Very happy,,Once a year,Sev times a mnth,,,,1.0,8.0,No,42.0
1043,1993.0,E. nor. central,Good,Very happy,Most of the time,,,13749.0,,Mod. satisfied,4.0,4.0,No,28.0
1044,1973.0,E. nor. central,Good,Very happy,,Once a month,Sev times a mnth,82499.0,,A little dissat,,,,
1045,1970.0,E. nor. central,Good,Pretty happy,Some of the time,,,44999.0,,Mod. satisfied,,,,
