Summons Number,Issue Date,Violation Code,Violation Location,Violation Precinct,Violation Time,House Number,Street Name,Intersecting Street,City & State
1449629581,1/12/2019,20,83,83,0442P,1428,PUTNAM AVE,,"Brooklyn, NY"
1438414006,1/12/2019,40,88,88,0130A,21,ST FELIX ST,,"Brooklyn, NY"
1424258030,1/12/2019,98,81,81,0300P,455,DECATUR ST,,"Brooklyn, NY"
1449802102,1/12/2019,40,81,81,1228A,707,MACON ST,,"Brooklyn, NY"
1449801547,1/12/2019,40,81,81,0823A,333,CHAUNCEY STREET,,"Brooklyn, NY"
1449786832,1/12/2019,98,83,83,0615A,28,SHAFFER STREET,,"Brooklyn, NY"
1449753139,1/12/2019,46,88,88,0507P,15,HANSON PL,,"Brooklyn, NY"
1449753127,1/12/2019,46,88,88,0842P,503,MYRTLE AVE,,"Brooklyn, NY"
1449642834,1/12/2019,40,90,90,0555A,349,SCHOLES ST,,"Brooklyn, NY"
1449719338,1/13/2019,78,94,94,0140A,108,NORTH HENRY ST,,"Brooklyn, NY"
1446674265,1/13/2019,27,79,79,1206P,552,MARCY AVE,,"Brooklyn, NY"
8723263829,1/13/2019,71,79,79,0212P,745,Bedford Ave,,"Brooklyn, NY"
8723263817,1/13/2019,71,79,79,0211P,745,Bedford Ave,,"Brooklyn, NY"
1453758434,1/13/2019,21,81,81,0829A,38,HUNTER FLY PL,,"Brooklyn, NY"
1449893430,1/13/2019,21,79,79,1210P,552,MARCY AVE,,"Brooklyn, NY"
1446674277,1/13/2019,27,79,79,0110P,113,NOSTRAND AVE,,"Brooklyn, NY"
8725067874,1/13/2019,70,79,79,1219P,55,Halsey St,,"Brooklyn, NY"
8725067862,1/13/2019,70,79,79,1156A,168,Halsey St,,"Brooklyn, NY"
8725067850,1/13/2019,40,79,79,1148A,467,Jefferson Ave,,"Brooklyn, NY"
8725067849,1/13/2019,19,81,81,1058A,318,Lewis Ave,,"Brooklyn, NY"
8725067837,1/13/2019,71,81,81,1026A,896,Madison St,,"Brooklyn, NY"
8725067825,1/13/2019,46,81,81,1024A,845,Madison St,,"Brooklyn, NY"
8725067813,1/13/2019,71,81,81,1002A,529,Monroe St,,"Brooklyn, NY"
8725067801,1/13/2019,71,81,81,0949A,693,Monroe St,,"Brooklyn, NY"
8725067760,1/13/2019,71,83,83,0901A,558,Central Ave,,"Brooklyn, NY"
8725067758,1/13/2019,40,83,83,0900A,537,Central Ave,,"Brooklyn, NY"
8725067746,1/13/2019,40,83,83,0859A,539,Central Ave,,"Brooklyn, NY"
8725067722,1/13/2019,40,83,83,0839A,1113,Hancock St,,"Brooklyn, NY"
8725067709,1/13/2019,40,83,83,0833A,1235,Hancock St,,"Brooklyn, NY"
8725067692,1/13/2019,40,83,83,0830A,1245,Hancock St,,"Brooklyn, NY"
8725067680,1/13/2019,14,83,83,0825A,460,Irving Ave,,"Brooklyn, NY"
8725067631,1/13/2019,40,83,83,0738A,271,Linden St,,"Brooklyn, NY"
8725067620,1/13/2019,40,79,79,0711A,995,Myrtle Ave,,"Brooklyn, NY"
8725067618,1/13/2019,70,79,79,0701A,27,Skillman St,,"Brooklyn, NY"
8725067606,1/13/2019,68,79,79,0659A,27,Skillman St,,"Brooklyn, NY"
8725067590,1/13/2019,68,79,79,0654A,128,Skillman St,,"Brooklyn, NY"
8725067588,1/13/2019,73,79,79,0651A,239,Skillman St,,"Brooklyn, NY"
8725067576,1/13/2019,68,79,79,0650A,239,Skillman St,,"Brooklyn, NY"
8725067552,1/13/2019,68,79,79,0647A,277,Skillman St,,"Brooklyn, NY"
8708936249,1/13/2019,14,94,94,0414P,109,N 5th St,,"Brooklyn, NY"
8708936237,1/13/2019,14,94,94,0318P,110,N 5th St,,"Brooklyn, NY"
8708936225,1/13/2019,14,94,94,0317P,110,N 5th St,,"Brooklyn, NY"
8708936213,1/13/2019,16,94,94,0245P,128,N 4th St,,"Brooklyn, NY"
8708936201,1/13/2019,14,94,94,0245P,119,N 4th St,,"Brooklyn, NY"
8708936195,1/13/2019,10,94,94,0211P,67,West St,,"Brooklyn, NY"
8708936183,1/13/2019,10,94,94,0209P,67,West St,,"Brooklyn, NY"
8708936160,1/13/2019,16,94,94,0159P,61,Wythe Ave,,"Brooklyn, NY"
8708936158,1/13/2019,20,94,94,0150P,166,Berry St,,"Brooklyn, NY"
8708936146,1/13/2019,16,94,94,0146P,130,N 4th St,,"Brooklyn, NY"
8708936134,1/13/2019,16,94,94,0145P,134,N 4th St,,"Brooklyn, NY"
8708936110,1/13/2019,14,94,94,0141P,159,N 4th St,,"Brooklyn, NY"
8708936092,1/13/2019,14,94,94,0134P,160,Metropolitan Ave,,"Brooklyn, NY"
8708936080,1/13/2019,71,90,90,0129P,325,Kent Ave,,"Brooklyn, NY"
8708936067,1/13/2019,40,90,90,1247P,156,S 9th St,,"Brooklyn, NY"
8708936055,1/13/2019,70,90,90,1239P,103,Clymer St,,"Brooklyn, NY"
8708936043,1/13/2019,71,90,90,1238P,107,Clymer St,,"Brooklyn, NY"
8708936031,1/13/2019,20,90,90,1221P,159,Division Ave,,"Brooklyn, NY"
8708936006,1/13/2019,19,90,90,1217P,149,Division Ave,,"Brooklyn, NY"
8708935993,1/13/2019,71,90,90,1210P,26,Broadway,,"Brooklyn, NY"
8708935981,1/13/2019,20,90,90,1206P,66,S 2nd St,,"Brooklyn, NY"
8708935968,1/13/2019,70,90,90,1135A,243,Grand St,,"Brooklyn, NY"
8708935956,1/13/2019,71,90,90,1135A,243,Grand St,,"Brooklyn, NY"
8708935944,1/13/2019,71,90,90,1128A,103,Grand St,,"Brooklyn, NY"
8708935920,1/13/2019,70,94,94,1120A,204,Wythe Ave,,"Brooklyn, NY"
8708935919,1/13/2019,16,94,94,1116A,61,Wythe Ave,,"Brooklyn, NY"
8708935907,1/13/2019,14,94,94,1108A,139,N 4th St,,"Brooklyn, NY"
8716118868,1/13/2019,16,88,88,0501P,326,Ashland Pl,,"Brooklyn, NY"
8716118856,1/13/2019,16,88,88,0500P,326,Ashland Pl,,"Brooklyn, NY"
8716118820,1/13/2019,14,88,88,0433P,101,Fleet Pl,,"Brooklyn, NY"
8716118777,1/13/2019,71,79,79,0325P,718,Myrtle Ave,,"Brooklyn, NY"
8716118765,1/13/2019,20,83,83,0237P,1134,Willoughby Ave,,"Brooklyn, NY"
8716118753,1/13/2019,71,83,83,0222P,454,Stanhope St,,"Brooklyn, NY"
8716118730,1/13/2019,71,83,83,0217P,404,Stanhope St,,"Brooklyn, NY"
8716118728,1/13/2019,71,83,83,0206P,290,Stockholm St,,"Brooklyn, NY"
8716118716,1/13/2019,70,83,83,0205P,290,Stockholm St,,"Brooklyn, NY"
8716118698,1/13/2019,40,83,83,0139P,1816,Dekalb Ave,,"Brooklyn, NY"
8716118686,1/13/2019,71,83,83,0132P,332,Starr St,,"Brooklyn, NY"
8716118674,1/13/2019,70,81,81,1259P,30,Linden St,,"Brooklyn, NY"
8716118662,1/13/2019,70,81,81,1257P,14,Linden St,,"Brooklyn, NY"
8716118650,1/13/2019,71,81,81,1256P,14,Linden St,,"Brooklyn, NY"
8716118649,1/13/2019,71,81,81,1231P,893,Lexington Ave,,"Brooklyn, NY"
8716118637,1/13/2019,16,79,79,1133A,162,Spencer St,,"Brooklyn, NY"
8716118625,1/13/2019,16,79,79,1130A,166,Spencer St,,"Brooklyn, NY"
8705972796,1/13/2019,40,79,79,0139P,40,Albany Ave,,"Brooklyn, NY"
8705972760,1/13/2019,19,79,79,0126P,1122,Fulton St,,"Brooklyn, NY"
8705972759,1/13/2019,19,79,79,0125P,1124,Fulton St,,"Brooklyn, NY"
8699568265,1/13/2019,70,79,79,0406P,110,Lefferts Pl,,"Brooklyn, NY"
8699568253,1/13/2019,71,79,79,0355P,3,Claver Pl,,"Brooklyn, NY"
8699568230,1/13/2019,70,79,79,0227P,1208,Fulton St,,"Brooklyn, NY"
8699568228,1/13/2019,72,79,79,0154P,5,Herkimer St,,"Brooklyn, NY"
8699568216,1/13/2019,19,79,79,0125P,1459,Fulton St,,"Brooklyn, NY"
8699568186,1/13/2019,19,79,79,1248P,492,Marcus Garvey Blvd,,"Brooklyn, NY"
8699568174,1/13/2019,19,79,79,1245P,1587,Fulton St,,"Brooklyn, NY"
8699568162,1/13/2019,71,79,79,1231P,39,Troy Ave,,"Brooklyn, NY"
8699568150,1/13/2019,17,79,79,1213P,76,Albany Ave,,"Brooklyn, NY"
8699568149,1/13/2019,72,79,79,1209P,2,Agate Ct,,"Brooklyn, NY"
8699568137,1/13/2019,71,79,79,1206P,1550,Atlantic Ave,,"Brooklyn, NY"
8699568113,1/13/2019,46,79,79,1201P,18,Alice Ct,,"Brooklyn, NY"
8699568095,1/13/2019,71,79,79,1134A,829,Marcy Ave,,"Brooklyn, NY"
8702772127,1/13/2019,14,88,88,1109A,67,Hanson Pl,,"Brooklyn, NY"
8702772516,1/13/2019,20,88,88,0447P,1,Hanson Pl,,"Brooklyn, NY"
8692649685,1/13/2019,16,88,88,0320P,319,Ashland Pl,,"Brooklyn, NY"
8692649661,1/13/2019,16,88,88,0316P,326,Ashland Pl,,"Brooklyn, NY"
8692649650,1/13/2019,46,88,88,0313P,326,Ashland Pl,,"Brooklyn, NY"
8692649600,1/13/2019,16,88,88,0215P,321,Ashland Pl,,"Brooklyn, NY"
8692649594,1/13/2019,16,88,88,0215P,321,Ashland Pl,,"Brooklyn, NY"
8692649570,1/13/2019,16,88,88,0206P,221,Ashland Pl,,"Brooklyn, NY"
8692649557,1/13/2019,16,88,88,0148P,321,Ashland Pl,,"Brooklyn, NY"
8692649478,1/13/2019,16,88,88,1146A,321,Ashland Pl,,"Brooklyn, NY"
8692649375,1/13/2019,46,88,88,1102A,326,Ashland Pl,,"Brooklyn, NY"
8692649351,1/13/2019,16,88,88,1058A,321,Ashland Pl,,"Brooklyn, NY"
8692649340,1/13/2019,16,88,88,1056A,321,Ashland Pl,,"Brooklyn, NY"
8691641770,1/13/2019,20,79,79,1227P,1130,Bedford Ave,,"Brooklyn, NY"
8691641526,1/13/2019,14,79,79,0707A,126,Franklin Ave,,"Brooklyn, NY"
8691641514,1/13/2019,68,79,79,0700A,79,Skillman St,,"Brooklyn, NY"
8691641502,1/13/2019,68,79,79,0659A,107,Skillman St,,"Brooklyn, NY"
8691641496,1/13/2019,68,79,79,0657A,107,Skillman St,,"Brooklyn, NY"
8691641484,1/13/2019,68,79,79,0657A,107,Skillman St,,"Brooklyn, NY"
8691641459,1/13/2019,68,79,79,0652A,157,Skillman St,,"Brooklyn, NY"
8691641447,1/13/2019,68,79,79,0649A,197,Skillman St,,"Brooklyn, NY"
8691641435,1/13/2019,20,79,79,0643A,221,Franklin Ave,,"Brooklyn, NY"
8676738798,1/13/2019,14,94,94,0415P,119,N 4th St,,"Brooklyn, NY"
8676738786,1/13/2019,40,94,94,0325P,204,Wythe Ave,,"Brooklyn, NY"
8676738774,1/13/2019,16,94,94,0246P,128,N 4th St,,"Brooklyn, NY"
8676738750,1/13/2019,19,90,90,0159P,318,Roebling St,,"Brooklyn, NY"
8676738749,1/13/2019,40,90,90,0129P,77,Lee Ave,,"Brooklyn, NY"
8676738737,1/13/2019,40,90,90,0126P,191,Rodney St,,"Brooklyn, NY"
8676738713,1/13/2019,20,90,90,1222P,159,Division Ave,,"Brooklyn, NY"
8676738701,1/13/2019,14,90,90,1219P,132,Division Ave,,"Brooklyn, NY"
8676738695,1/13/2019,40,90,90,1217P,137,Division Ave,,"Brooklyn, NY"
8676738671,1/13/2019,14,94,94,1155A,2,Roebling St,,"Brooklyn, NY"
8676738660,1/13/2019,14,94,94,1148A,119,N 4th St,,"Brooklyn, NY"
8676738658,1/13/2019,71,90,90,1127A,38,Grand St,,"Brooklyn, NY"
8676738646,1/13/2019,14,94,94,1124A,85,N 3rd St,,"Brooklyn, NY"
8676738634,1/13/2019,71,94,94,1121A,204,Wythe Ave,,"Brooklyn, NY"
8676738622,1/13/2019,40,94,94,1120A,204,Wythe Ave,,"Brooklyn, NY"
8611690850,1/13/2019,70,88,88,0300P,200,Washington Park,,"Brooklyn, NY"
8611690849,1/13/2019,70,88,88,0256P,179,Dekalb Ave,,"Brooklyn, NY"
8611690837,1/13/2019,71,88,88,0149P,212,Clermont Ave,,"Brooklyn, NY"
8611690825,1/13/2019,71,88,88,0136P,72,Clermont Ave,,"Brooklyn, NY"
8611690801,1/13/2019,71,88,88,0125P,116,Adelphi St,,"Brooklyn, NY"
8611690795,1/13/2019,71,88,88,0113P,105,Carlton Ave,,"Brooklyn, NY"
8611690771,1/13/2019,71,88,88,0101P,107,N Portland Ave,,"Brooklyn, NY"
8611690734,1/13/2019,70,88,88,1154A,187,Park Ave,,"Brooklyn, NY"
8611690722,1/13/2019,71,88,88,1153A,187,Park Ave,,"Brooklyn, NY"
8611690710,1/13/2019,71,88,88,1149A,205,Park Ave,,"Brooklyn, NY"
8611690709,1/13/2019,71,88,88,1133A,275,Park Ave,,"Brooklyn, NY"
8611690692,1/13/2019,71,88,88,1125A,205,Park Ave,,"Brooklyn, NY"
8611690680,1/13/2019,70,88,88,1116A,141,Park Ave,,"Brooklyn, NY"
8611690679,1/13/2019,71,88,88,1112A,123,Park Ave,,"Brooklyn, NY"
8611690667,1/13/2019,70,88,88,1109A,123,Park Ave,,"Brooklyn, NY"
8578348436,1/13/2019,14,88,88,1109A,191,Willoughby St,,"Brooklyn, NY"
8611631286,1/13/2019,16,88,88,1209P,300,Ashland Pl,,"Brooklyn, NY"
1447467103,1/13/2019,78,94,94,0150A,77,MONITOR ST,,"Brooklyn, NY"
8725067886,1/13/2019,19,79,79,1237P,735,Bedford Ave,,"Brooklyn, NY"
8725067795,1/13/2019,71,81,81,0942A,829,Monroe St,,"Brooklyn, NY"
8725067783,1/13/2019,75,83,83,0909A,628,Wilson Ave,,"Brooklyn, NY"
8725067771,1/13/2019,71,83,83,0908A,628,Wilson Ave,,"Brooklyn, NY"
8725067710,1/13/2019,40,83,83,0835A,1197,Hancock St,,"Brooklyn, NY"
8725067679,1/13/2019,40,83,83,0818A,1399,Jefferson Ave,,"Brooklyn, NY"
8725067667,1/13/2019,40,83,83,0809A,1036,Jefferson Ave,,"Brooklyn, NY"
8725067643,1/13/2019,40,83,83,0756A,1249,Madison St,,"Brooklyn, NY"
8725067564,1/13/2019,68,79,79,0648A,233,Skillman St,,"Brooklyn, NY"
8725067540,1/13/2019,20,79,79,0644A,476,Lafayette Ave,,"Brooklyn, NY"
1440208610,1/13/2019,40,83,83,0753P,82,WYCKOFF AVE,,"Brooklyn, NY"
1439394052,1/13/2019,46,83,83,0450A,664,KNICKERBOCKER AVE,,"Brooklyn, NY"
1439394040,1/13/2019,46,83,83,0450A,664,KNICKERBOCKER AVE,,"Brooklyn, NY"
8714728930,1/13/2019,19,79,79,0344A,1143,Fulton St,,"Brooklyn, NY"
1449849120,1/13/2019,98,90,90,1130A,118,BUSHWICK AV,,"Brooklyn, NY"
1449847717,1/13/2019,98,90,90,0920A,139,MONTROSE,,"Brooklyn, NY"
1449826179,1/13/2019,46,83,83,0222P,718,KNICKERBOCKER AVE,,"Brooklyn, NY"
1449802084,1/13/2019,40,81,81,1207A,73,PATCHEN AVE,,"Brooklyn, NY"
1449786017,1/13/2019,98,83,83,0949A,135,SCHAEFER ST,,"Brooklyn, NY"
1449630649,1/13/2019,71,83,83,1053P,359,WEIRFIELD STREET,,"Brooklyn, NY"
1449630637,1/13/2019,14,83,83,1035P,716,KNICKERBOCKER AVE,,"Brooklyn, NY"
1449630613,1/13/2019,71,83,83,0804P,1382,BUSHWICK AVE,,"Brooklyn, NY"
1449630601,1/13/2019,19,83,83,0722P,1051,IRVING AVE,,"Brooklyn, NY"
1449629623,1/13/2019,40,83,83,0743P,983,HART ST,,"Brooklyn, NY"
8716118819,1/13/2019,17,79,79,0425P,240,Willoughby St,,"Brooklyn, NY"
8716118807,1/13/2019,71,79,79,0336P,543,Dekalb Ave,,"Brooklyn, NY"
8716118790,1/13/2019,16,79,79,0330P,162,Spencer St,,"Brooklyn, NY"
8716118789,1/13/2019,71,79,79,0329P,162,Spencer St,,"Brooklyn, NY"
8716118741,1/13/2019,71,83,83,0219P,405,Stanhope St,,"Brooklyn, NY"
8716118704,1/13/2019,40,83,83,0143P,402,Seneca Ave,,"Brooklyn, NY"
8705972887,1/13/2019,71,79,79,0429P,56,Lefferts Pl,,"Brooklyn, NY"
8705972784,1/13/2019,46,79,79,0135P,1476,Fulton St,,"Brooklyn, NY"
8705972772,1/13/2019,19,79,79,0129P,1286,Fulton St,,"Brooklyn, NY"
8699568204,1/13/2019,71,79,79,1250P,492,Marcus Garvey Blvd,,"Brooklyn, NY"
8699568198,1/13/2019,19,79,79,1249P,492,Marcus Garvey Blvd,,"Brooklyn, NY"
8699568125,1/13/2019,71,79,79,1203P,9,Alice Ct,,"Brooklyn, NY"
8699568101,1/13/2019,14,79,79,1141A,368,Putnam Ave,,"Brooklyn, NY"
8708936171,1/13/2019,14,94,94,0202P,125,Wythe Ave,,"Brooklyn, NY"
8708936122,1/13/2019,14,94,94,0144P,121,N 4th St,,"Brooklyn, NY"
8708936079,1/13/2019,71,90,90,0120P,392,Broadway,,"Brooklyn, NY"
8708936020,1/13/2019,19,90,90,1219P,153,Division Ave,,"Brooklyn, NY"
8708936018,1/13/2019,19,90,90,1218P,155,Division Ave,,"Brooklyn, NY"
8708935970,1/13/2019,20,90,90,1147A,166,Berry St,,"Brooklyn, NY"
8708935932,1/13/2019,40,94,94,1123A,242,Wythe Ave,,"Brooklyn, NY"
8676738762,1/13/2019,40,90,90,0239P,181,Havemeyer St,,"Brooklyn, NY"
8676738725,1/13/2019,70,90,90,1236P,276,Hewes St,,"Brooklyn, NY"
8691641538,1/13/2019,46,79,79,0712A,992,Bedford Ave,,"Brooklyn, NY"
8691641472,1/13/2019,68,79,79,0656A,157,Skillman St,,"Brooklyn, NY"
8691641460,1/13/2019,68,79,79,0653A,157,Skillman St,,"Brooklyn, NY"
8692649703,1/13/2019,16,88,88,0322P,319,Ashland Pl,,"Brooklyn, NY"
8692649697,1/13/2019,16,88,88,0321P,319,Ashland Pl,,"Brooklyn, NY"
8692649673,1/13/2019,16,88,88,0318P,321,Ashland Pl,,"Brooklyn, NY"
8692649648,1/13/2019,16,88,88,0312P,326,Ashland Pl,,"Brooklyn, NY"
8692649582,1/13/2019,16,88,88,0207P,221,Ashland Pl,,"Brooklyn, NY"
8692649569,1/13/2019,16,88,88,0150P,321,Ashland Pl,,"Brooklyn, NY"
8692649480,1/13/2019,16,88,88,1149A,326,Ashland Pl,,"Brooklyn, NY"
8692649363,1/13/2019,16,88,88,1100A,326,Ashland Pl,,"Brooklyn, NY"
8611690862,1/13/2019,71,88,88,0308P,157,Washington Park,,"Brooklyn, NY"
8611690813,1/13/2019,71,88,88,0130P,98,Adelphi St,,"Brooklyn, NY"
8611690783,1/13/2019,71,88,88,0107P,331A,Myrtle Ave,,"Brooklyn, NY"
8611690746,1/13/2019,71,88,88,1157A,177,Park Ave,,"Brooklyn, NY"
8611631298,1/13/2019,16,88,88,1211P,300,Ashland Pl,,"Brooklyn, NY"
8611631274,1/13/2019,16,88,88,1205P,300,Ashland Pl,,"Brooklyn, NY"
8578348424,1/13/2019,14,88,88,1105A,101,Fleet Pl,,"Brooklyn, NY"
1449845034,1/13/2019,19,81,81,0135P,320,MALCOLM X BLVD,,"Brooklyn, NY"
1449826167,1/13/2019,46,83,83,0222P,722,KNICKERBOCKER AVE,,"Brooklyn, NY"
1449826143,1/13/2019,46,83,83,1220P,717,KNICKERBOCKER,,"Brooklyn, NY"
1449803301,1/13/2019,4,81,81,0610P,223A,MALCOM X,,"Brooklyn, NY"
1449784951,1/13/2019,67,83,83,0348A,1522,PUTNAM AVENUE,,"Brooklyn, NY"
1449755598,1/13/2019,98,88,88,0426P,375,VANDERBILT AVE,,"Brooklyn, NY"
1449753115,1/13/2019,46,88,88,0356P,373,MYRTLE AVE,,"Brooklyn, NY"
1449753103,1/13/2019,46,88,88,0422P,392,MYRTLE AVE,,"Brooklyn, NY"
1449723081,1/13/2019,40,94,94,0327P,56,CLAY ST,,"Brooklyn, NY"
1449666012,1/13/2019,98,90,90,1138A,173,MAUJER,,"Brooklyn, NY"
1449635283,1/13/2019,46,79,79,0355P,1549,FULTON ST,,"Brooklyn, NY"
1449630662,1/13/2019,14,83,83,1159P,718,KNICKERBOCKER AVE,,"Brooklyn, NY"
1449630650,1/13/2019,98,83,83,1125P,342,ELDERT STREET,,"Brooklyn, NY"
1449630625,1/13/2019,14,83,83,1020P,627,WILSON AVE,,"Brooklyn, NY"
1449627031,1/13/2019,46,83,83,0950A,669,KNICKERBOCKER AVE,,"Brooklyn, NY"
1440208608,1/13/2019,40,83,83,0720P,1575,29TH ST,,"Brooklyn, NY"
1424258133,1/13/2019,40,81,81,0653P,283,BAINBRIDGE ST,,"Brooklyn, NY"
1412481296,1/13/2019,41,81,81,0625P,247,RALPH AVE,,"Brooklyn, NY"
1449809601,1/14/2019,74,94,94,0315P,10,BERRY STREET,,"Brooklyn, NY"
1449809595,1/14/2019,74,94,94,0315P,10,BERRY ST,,"Brooklyn, NY"
1449771804,1/14/2019,14,88,88,0209P,4,S PORTLAND AVE,,"Brooklyn, NY"
1449759257,1/14/2019,19,79,79,1055P,652,MYRTLE AV,,"Brooklyn, NY"
1439397880,1/14/2019,74,81,81,0647P,945,GATES AVE,,"Brooklyn, NY"
1420765334,1/14/2019,40,81,81,0150A,199,HOWARD AVE,,"Brooklyn, NY"
1446676730,1/14/2019,51,79,79,0140A,777,PARK AVE,,"Brooklyn, NY"
1449726033,1/14/2019,46,94,94,0940A,193,BANKER ST,,"Brooklyn, NY"
8725067990,1/14/2019,21,90,90,0753A,251,Lee Ave,,"Brooklyn, NY"
8725067941,1/14/2019,21,90,90,0745A,200,Lee Ave,,"Brooklyn, NY"
8725067928,1/14/2019,21,90,90,0740A,114,Lee Ave,,"Brooklyn, NY"
8726817354,1/14/2019,20,83,83,0419P,9,Beaver St,,"Brooklyn, NY"
8726817305,1/14/2019,14,83,83,0359P,95,Evergreen Ave,,"Brooklyn, NY"
8726817251,1/14/2019,14,88,88,0254P,970,Kent Ave,,"Brooklyn, NY"
8726817214,1/14/2019,51,88,88,0234P,29,Clinton Ave,,"Brooklyn, NY"
8726817202,1/14/2019,51,88,88,0232P,29,Clinton Ave,,"Brooklyn, NY"
8726817196,1/14/2019,16,88,88,0214P,32,Cumberland St,,"Brooklyn, NY"
8726816210,1/14/2019,14,79,79,0722A,698,Nostrand Ave,,"Brooklyn, NY"
8726816209,1/14/2019,14,79,79,0716A,401,Nostrand Ave,,"Brooklyn, NY"
8726816192,1/14/2019,14,79,79,0714A,345,Nostrand Ave,,"Brooklyn, NY"
8724655820,1/14/2019,14,94,94,1252P,161,Engert Ave,,"Brooklyn, NY"
8724655788,1/14/2019,21,94,94,1208P,61,Engert Ave,,"Brooklyn, NY"
8724655776,1/14/2019,21,94,94,1206P,34,Eckford St,,"Brooklyn, NY"
8724655685,1/14/2019,21,94,94,1149A,135,Bayard St,,"Brooklyn, NY"
8724655624,1/14/2019,21,94,94,1137A,75,Engert Ave,,"Brooklyn, NY"
8724655582,1/14/2019,21,94,94,1027A,9,Clifford Pl,,"Brooklyn, NY"
8724655569,1/14/2019,21,94,94,0948A,55,McGuinness Blvd,,"Brooklyn, NY"
8724655545,1/14/2019,21,94,94,0943A,105,McGuinness Blvd,,"Brooklyn, NY"
8724655521,1/14/2019,21,94,94,0937A,147,Eckford St,,"Brooklyn, NY"
8724655442,1/14/2019,21,94,94,0815A,117,Bedford Ave,,"Brooklyn, NY"
8724655429,1/14/2019,20,94,94,0811A,70,Berry St,,"Brooklyn, NY"
8724655405,1/14/2019,21,94,94,0806A,137,N 8th St,,"Brooklyn, NY"
1449810731,1/14/2019,98,94,94,0125A,196,NEWEL ST,,"Brooklyn, NY"
1449809583,1/14/2019,98,94,94,0130P,266,N 8 STREET,,"Brooklyn, NY"
1449809388,1/14/2019,98,94,94,1238P,10,CONSELEYA ST,,"Brooklyn, NY"
1449771385,1/14/2019,98,88,88,0835A,132,WASHINGTON AVE,,"Brooklyn, NY"
1449760132,1/14/2019,40,79,79,1125P,321,QUINCY STREET,,"Brooklyn, NY"
1449753097,1/14/2019,98,88,88,0639P,181,CARLTON AVENUE,,"Brooklyn, NY"
1449670180,1/14/2019,40,79,79,0730P,98,ELLERY ST,,"Brooklyn, NY"
1449629404,1/14/2019,46,83,83,0940A,1059,WILLOUGHBY STREET,,"Brooklyn, NY"
1449892371,1/14/2019,98,79,79,1240P,S/O 73,NOSTRAND,,"Brooklyn, NY"
1438967123,1/14/2019,98,88,88,1155A,181,CARLTON AVE,,"Brooklyn, NY"
1446836289,1/14/2019,40,83,83,0455P,303,COOPER STREET,,"Brooklyn, NY"
1436295774,1/14/2019,40,90,90,0128A,48,SOUTH 4TH,,"Brooklyn, NY"
8725068532,1/14/2019,21,90,90,1142A,644,Wythe Ave,,"Brooklyn, NY"
8725068520,1/14/2019,21,90,90,1141A,644,Wythe Ave,,"Brooklyn, NY"
8725068519,1/14/2019,21,90,90,1139A,614,Wythe Ave,,"Brooklyn, NY"
8725068490,1/14/2019,21,90,90,1136A,576,Wythe Ave,,"Brooklyn, NY"
8725068489,1/14/2019,21,90,90,1117A,47,Division Ave,,"Brooklyn, NY"
8725068374,1/14/2019,21,90,90,1009A,131,Moore St,,"Brooklyn, NY"
8725068337,1/14/2019,21,90,90,0941A,206,Scholes St,,"Brooklyn, NY"
8725068313,1/14/2019,21,90,90,0937A,124,Scholes St,,"Brooklyn, NY"
8725068271,1/14/2019,21,90,90,0909A,78,Ten Eyck St,,"Brooklyn, NY"
8725068246,1/14/2019,21,90,90,0906A,57,Ten Eyck St,,"Brooklyn, NY"
8725068234,1/14/2019,21,90,90,0851A,147,Leonard St,,"Brooklyn, NY"
8725068222,1/14/2019,21,90,90,0849A,171,Leonard St,,"Brooklyn, NY"
8725068209,1/14/2019,21,90,90,0844A,159,Manhattan Ave,,"Brooklyn, NY"
8725068192,1/14/2019,21,90,90,0842A,135,Manhattan Ave,,"Brooklyn, NY"
8725068180,1/14/2019,21,90,90,0842A,137,Manhattan Ave,,"Brooklyn, NY"
8725068167,1/14/2019,21,90,90,0839A,124,Manhattan Ave,,"Brooklyn, NY"
8725068155,1/14/2019,21,90,90,0838A,118,Manhattan Ave,,"Brooklyn, NY"
8725068143,1/14/2019,21,90,90,0836A,30,Manhattan Ave,,"Brooklyn, NY"
8725068088,1/14/2019,21,90,90,0811A,54,Boerum St,,"Brooklyn, NY"
8725068064,1/14/2019,21,90,90,0809A,54,Boerum St,,"Brooklyn, NY"
8725068040,1/14/2019,21,90,90,0806A,54,Boerum St,,"Brooklyn, NY"
8725068027,1/14/2019,21,90,90,0754A,251,Lee Ave,,"Brooklyn, NY"
8730255144,1/14/2019,71,81,81,0308P,307,Patchen Ave,,"Brooklyn, NY"
8730255090,1/14/2019,70,88,88,0216P,528,Clinton Ave,,"Brooklyn, NY"
8724600374,1/14/2019,19,94,94,0111P,245,Bedford Ave,,"Brooklyn, NY"
8724600350,1/14/2019,14,94,94,1206P,117,N 4th St,,"Brooklyn, NY"
8724600349,1/14/2019,20,94,94,1125A,230,Wythe Ave,,"Brooklyn, NY"
8724600295,1/14/2019,21,94,94,0934A,104,N 6th St,,"Brooklyn, NY"
8724600258,1/14/2019,21,94,94,0922A,34,N 7th St,,"Brooklyn, NY"
8724600246,1/14/2019,21,94,94,0920A,34,N 7th St,,"Brooklyn, NY"
8724600222,1/14/2019,21,94,94,0915A,22,N 6th St,,"Brooklyn, NY"
8724600179,1/14/2019,21,94,94,0852A,209,Wythe Ave,,"Brooklyn, NY"
